SampleID,DQ441256.1.1313,AY169416.1.1303,HQ800862.1.1308,FJ503238.1.1390,FJ382054.1.1201,DQ057389.1.1363,DQ342328.1.1502,HQ741563.1.1403,JQ248093.1.1509,DQ456472.1.1372,GQ175458.1.1439,DQ456474.1.1446,FJ367839.1.1353,FJ975910.1.1372,EU774765.1.1436,KX881777.1.1230,KY658480.1.1210,JQ855544.1.1247,HQ717226.1.1310,Y18355.1.1409,EU777245.1.1203,EF071237.1.1250,AUAN01000035.1.1363,GQ175468.1.1444,8b89d3fce643e005ff94eae4ff40b75b,EU767216.1.1327,AJ876519.1.1235,KT873246.1.1201,KX212257.1.1200,EU766290.1.1374,EU775601.1.1268,2364810cd370c6c4d7b0afc6662bb4d8,EF025214.1.1451,AY212778.1.1210,AM406458.1.1481,JQ248113.1.1510,DQ806077.1.1402,LT635479.2887212.2888725,61ae007cd63dc30c60001aaa869e2ffc,DQ794370.1.1390,KX225280.1.1202,KJ184999.1.1415,KC294021.1.1310,f13a69ad40cf466ff5bfb0c0609aafc6,MH843493.1.1214,MF765334.1.1250,LC190799.1.1211,HQ686141.1.1218,LN866619.1.1259,DQ793705.1.1389,ad464b0f4f2cef292428ce4cca18f4dc,HQ807248.1.1298,869039e5ec5a8e2a7725853c1a499e6e,3891a19987c6a02777c313d88e00d0be,GQ461821.1.1415,FAGH01000127.1.1295,EU775649.1.1224,7199770f7f8dd84f0be92fc3156bb6f9,EU776524.1.1264,FN667181.1.1433,cf42d6ef5b5f01ff0a0a2bf5b533682e,DQ326634.1.1352,DQ799171.1.1319,DQ793739.1.1403,HQ452859.1.1430,GQ491803.1.1365,MH924252.1.1200,EU460584.1.1224,MG561907.1.1276,MF326581.1.1216,DQ057398.1.1389,DQ793581.1.1384,eef61fa20a609e0b0edda48cdc9db43d,DQ455825.1.1446,HQ802642.1.1374,HQ806146.1.1448,DQ794058.1.1402,3e438fc0df6bc45da9e7806ef1932a1f,DQ794427.1.1242,FJ367509.1.1357,GQ175371.1.1438,f980a909308141ab17d7502f6c96d0ed,GQ175397.1.1443,EF025230.1.1453,EU763235.1.1354,DQ456166.1.1450,EU767235.1.1359,fbb2ccdf9eee6835b98ab9fad97f117a,DQ799850.1.1386,6a4f354262a6fbad12de693585b4e7f1,DQ808123.1.1242,EU451487.1.1331,FJVJ01000015.3438.4940,1978fc46fbfd9b795e153be14136a976,5d2356d8798c11abda797ab361d25f33,FJ981654.1.1204,KU363872.1.1413,KP966092.1.1345,DQ057374.1.1386,EU530381.1.1295,6a90057b6e7a186c4d4e8974cd089f3f,EF025267.1.1453,a9f73cd1c850d7f999159ba5feabd9d6,955067ff3611dcc13ed433849d69870d,7d3638a814df8118a71376d31f66bb19,288a1734edef6ecef620fe0821878619,4c70e0645fdca9420418aec1bd7f0627,KP896654.1.1291,JQ207409.1.1329,HQ772504.1.1405,be8b0bae43af1dafd779699064f27bec,20003ad708c4341bfb9325715e8a3a6e,cc71afec2b00c234459733299a21d5f5,EU774989.1.1390,cb3f260d74cc20477ad7bf268894361e,FJ545463.1.1526,GU179520.1.1380,KT828543.1.1200,JN594631.1.1392,GU066861.1.1272,AF129443.1.1436,KP337928.1.1234,KF003417.1.1415,KT767906.1.1422,KT026457.1.1220,KX225278.1.1221,KC108996.1.1244,KX212255.1.1200,APON01000042.130541.131744,HM355725.1.1231,KJ959624.1.1501,EU537172.1.1382,EU705816.1.1232,fc52caa7528d00b1f9ee139319dea276,JX227053.1.1493,AY860235.1.1422,EF444719.1.1219,KC836753.1.1477,e56acb09bca8725f6d206127a3189941,HQ780723.1.1445,5730767d52609a76f4fe770bf14c0917,7ac33c05ad84021985e552b46f46b74a,c40986076d659ca56d66bdbbe8fc06f2,JX095969.1.1221,2eb3b8061af5d60205d652aed9c222ed,HQ810027.1.1241,LWUD01000045.4.1337,AY995250.1.1365,EU600921.1.1486,KY795327.1.1204,KY963445.1.1230,MG755760.1.1200,KU361226.1.1200,DI249699.1.1228,JQ977262.1.1457,MH447042.1.1230,EU469931.1.1279,AF092548.1.1483,DQ793870.1.1284,f21ed7dc4ea6acf7bd4cc247cf9d587a,EF071253.1.1234,EU773969.1.1385,7b071d792fea09d90d9773096db4f8c3,9ba9f18a6810a29f8813508c92f077cc,EU467577.1.1369,793757b64114f95de1385e9eb5989cf9,AB058250.1.1257,KX014141.1.1442,MF498280.1.1204,KC002024.1.1313,5d6d106cf5de9268d7e4703d6a6a6241,EU132593.1.1277,6002421ea9f083767028447e83574ee2,EU802571.1.1254,428e3d450aadbf2928c370c30bf67032,MH718771.1.1217,HE616180.1.1444,KF086785.1.1341,JQ855614.1.1252,JQ014317.1.1286,GFIM01005958.9.1236,087eb6a26342b22cd8733d62442e6a62,943c2b9555821bc4e0459be805be9d4b,EA273498.76.1346,JQ196333.1.1311,d2ef7dbb878e42f09d78a90e19f54bf6,HM057714.1.1504,KX508703.1.1428,06dafa84b8565aab4ca0bf46d4cc3c63,LN680489.1.1289,KT380570.1.1379,KF580866.1.1360,KP214597.3.1209,a3619e4bd3465b6a2aa9638acd081cd2,MG572015.1.1234,eb2a6f290f9640aa35652863ce0c2684,KU053645.1.1448,JF145649.1.1306,569e41cdb450ced9aaf87abc387fc8f6,3a730178fb4cb3b40dd3fda590373475,KJ569212.1.1385,4966214a7565ba69a46597265edc5fc6,e5eb02f3feb9b1b80a85843d37566c6a,736f2237cf9ec2cfcaa5645263c92bca,ef4b9171648179be3a8fb9699fbb94bd,a13d2ac851c652f379103eb69ff1bc14,408c8c2da176e400b44ff317ac0876d3,282df84e87013a21e2f3d41c9042f9d6,32018bce7db6443bd285f8b95338da67,8ef7520d749a002ff44b11ee16c27f1b,c465f577ff4ace3e12a8479197bd7198,8e7f285d81ef2b399b0301d21e6061e5,5c1b884fe5810b2c1045bf75572ef12f,2c4bfc1c3d5e6ce1ac21afc5c61b24d6,63d393fc0e99dd18542fb1d4b2af0cbf,81d6cbdbc40e34b1d58319f78d4860c3,4c9ad755e11e8a1a091959f1e73c9d0c,9eb9acee9f8012d509191f395cd33680,da821e0a5e2bb6359d37fc6ddafd82c1,30d3ed513d2487ebacec1d3806b5ccae,84b87a5527ad7573a01f9a340b45b8b2,ed995199585e2404bfe5f588a06291fc,a6eadb2d1940643ea760afffa030334d,6e37ae39569a812f7c984ba534ac91de,5a64a6f1f4e7afd3bbbf171c5c35b46f,f8bb29a5251534049b2e1c111bc39f14,c51976b33e301cd0c39ff6780038cb3d,00b629e3b3acc8ca9d9839c41326c6e7,13b2a473a55c51abc0b42dce9ecb578e,7333e261c60fccfd1cc66224d4914029,0c9e3ed50197a5f104e61cd0520fbb29,adc4c72e3b695adcbeb1d03eb1f48da5,5d53bfb2037f7206f04684269c8aef31,da6b37f3a4a6331d6ee5af6f86f9df0a,1458f1e7144a7686e3d054d148cb3855,98fcf59486d130abe9a9055704400056,9ccfad1833dbe06085dda16682bdb9ef,816bc6359bb36d4bd2ac7c129451f617,d74cd6582859d0be37e097cbfddc31d1,4ce32c4ee3d941f584c8b7a108fe68db,ca53da738ef5a0dbe50fe54061231539,a50e8f12c186085277959f55303ef905,efb1124a7b972fc805d2cdd072bb7a09,5147978826a18675c0ec7b677e21a6b7,0775e59cd173135c46460efc24f0c35a,9265d5145416b3be7b9362ccc8e3dece,af35970d0e82e7e56bc4c9a97b1aa275,acc07901cb94b7ff01d72de31d9c9e9b,5bd5c3944af33f3c41fe9dd472376f6a,cafeeea8a015957c63e8db16e70ed374,03d08b31a3d27b70b8d57b623e6fda2f,6857d1b6598e3f4e0500dd981ec24bfd,2e73689583c6009968e1d3c321a448f5,172051db4ee13abc3ac82deb1739a056,e9165b84ab328cc9b6c9240b83c34296,e616d0c9166d972025919a91afbfac62,04c4a458a5a1e0ab867bff0b2b936680,bf0a5e99cb2470e070686ca4a5cd102d,da6858e27b2e7bb754853591e2b46704,463b2f0461c807f6f6a2ebd7bcff9c7a,f52c8cce50655f4bc6b73387b9a7e1a5,8ad1796f811039f7bae012f206c4d408,8e450566af04da60335f56e9098b4eec,c4abcba67bae771e7b6acab924c3a033,b81519f9ff85d250b3ff11b93ec54bc8,977711915cab8af85bbf09f4af3954f1,e56b0756bf4106b0b7f14fa46e828c2a,eb04e82f5de40a4c6ab43c4b470e4cba,6718eb07f4a1ded94863a63d5e19474e,1683506dd97567bf85f5261af480556e,0daf4b3d162fbc5fc14a1ca8f4d2c33b,c3a9c5579756dc8a0872e12edba0ef72,5702680e7007498a309e6e376da0f72f,d27439ff64e05809b9e00cfa519cdcac,024cc2ba42a565cbc58e93e2c896bb5a
SRR7146807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,265,65,56,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,1,0,0,0,0,0,0,0,0,31,22,9,0,0,100,87,2687,25,4,136,0,17,0,0,0,0,211,0,0,0,0,0,3,9,0,18,4,0,9,7,638,0,0,428,0
SRR7146809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,18,26,0,0,0,0,0,0,0,0,0,0,0,0,3,197,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,84,4445,10,0,10,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,0,10,0,0,0,18,1,0,156,0
SRR7146810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,101,1144,380,346,0,0,385,17,0,0,161,0,12,0,15,0,0,0,4,0,3,149,0,0,4,0,2,0,0,10,4,0,0,14,25,15,92,97,20,122,18,0,915,0,13,113,0,10,0,0,8,6,0,8,0,0,0,0,5,5,53,0,18,0,0,2,16,634,9,24,11
SRR7146811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,360,0,0,0,0,41,0,3,0,0,5,0,0,0,0,279,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2193,9,0,92,0,0,0,0,9,0,0,0,0,0,0,0,13,0,6,0,7,0,0,0,643,1013,106,210,0
SRR7146814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,41,228,0,0,0,74,0,18,0,98,0,0,0,0,0,0,17,0,0,6,0,9,0,0,0,4,0,5,10,0,0,0,0,0,0,0,36,2692,5,0,347,4,0,0,0,0,21,0,111,8,0,0,16,657,0,0,0,0,241,79,0,96,0,0,171,0
SRR7146815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,39,0,434,0,0,160,0,8,39,0,0,0,4,12,0,0,12,0,13,0,0,16,0,0,15,0,0,3,0,0,0,0,0,57,433,0,0,192,11,0,7,11,0,26,0,24,0,0,1756,0,0,0,0,0,0,328,13,0,35,0,0,8,1329
SRR7146816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36,0,6,0,0,0,0,3,0,0,0,0,0,0,187,3775,0,0,825,0,0,0,0,0,0,0,0,0,6,0,21,0,0,0,0,0,0,0,0,0,0,0,0,25
SRR7146817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,37,0,22,0,0,0,0,118,0,6,0,1281,0,0,0,0,14,7,0,41,0,0,155,18,0,37,56,0,0,0,117,26,0,0,0,0,0,0,0,0,0,10,63,2207,0,0,91,0,0,0,0,10,0,0,19,0,8,0,60,0,0,5,87,36,0,0,28,21,36,0,283,0
SRR7146819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,73,1238,0,0,0,0,0,0,0,0,0,0,0,0,0,1679,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,790,0,0,0,0,0,0,0,0,0,685,0,0,6,0,0,0
SRR7146820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,57,1324,0,0,0,7,0,0,0,0,0,0,0,0,0,1599,0,0,249,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,9,0,0,0,0,0,0,0,0,788,0,0,42,0,0,0,0,0,0,672,0,0,0,0,0,0
SRR7146821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,20,0,0,0,0,0,0,0,0,0,0,2231,0,57,0,0,0,0,0,19,6,0,1110,18,0,83,7,18,0,0,103,38,0,13,74,0,0,0,0,0,0,0,0,45,0,0,297,0,0,0,0,0,31,0,5,0,0,0,0,0,0,486,0,216,0,0,0,0,13,0,0,0
SRR7146822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,52,20,0,0,0,0,0,0,608,0,0,0,2087,0,0,71,0,0,0,0,17,0,0,27,11,0,92,23,14,0,0,151,27,0,0,0,0,0,0,0,0,0,0,0,89,0,0,212,0,0,9,0,298,32,0,65,0,11,0,155,0,0,0,0,0,343,0,0,467,21,0,0,0
SRR7146823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,24,180,0,0,0,0,0,0,552,0,40,0,2600,0,0,0,0,0,0,0,117,33,0,123,65,0,343,34,1,0,0,157,20,0,0,0,0,0,36,0,0,0,0,53,305,0,0,0,0,0,16,0,146,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR7146826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,15,339,21,45,0,0,1100,3,2,5,277,0,9,403,0,0,9,0,0,0,0,0,5,0,6,3,677,0,16,18,0,0,0,16,0,0,0,0,0,0,18,0,11,0,0,0,13,7,0,28,847,24,0,0,0,0,0,0,0,0,334,2,723,0,0,0,0,0,0,0,0
SRR7146827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,8,0,10,0,0,1723,0,0,0,275,0,79,258,0,0,122,0,6,0,0,34,0,0,9,0,16,0,8,13,0,0,7,33,0,0,0,0,0,0,0,141,231,0,0,260,0,0,0,10,203,55,60,449,0,0,0,22,0,0,276,0,222,457,0,0,0,0,0,0,0
SRR7146828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,87,293,415,0,35,7,3,0,0,102,0,5,0,31,7,2,0,0,0,16,0,0,0,17,3,3,0,0,9,0,0,0,0,14,7,33,0,0,0,20,52,3214,59,0,158,5,0,0,0,0,0,57,52,5,5,0,26,22,0,0,46,0,0,129,12,34,0,0,11,0
SRR7146829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,61,79,0,0,0,55,0,0,0,104,0,8,0,0,14,0,582,0,0,0,9,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,70,273,0,153,0,0,0,0,0,0,0,89,0,0,0,1507,18,0,0,0,78,0,200,0,735,0,0,936,0
